Date,Rot,VH,Team,1st,2nd,Final,Open,Close,ML,2H
106,723,V,MiamiOhio,17,23,40,118,117.5,290,61
106,724,H,Dayton,17,28,45,6.5,7.5,-350,5
106,725,V,RhodeIsland,45,41,86,10.5,9.5,-600,4
106,726,H,Toledo,40,37,77,140,139,450,76.5
106,727,V,Brown,29,21,50,143.5,140,1050,74
106,728,H,Virginia,39,35,74,16,15,-1600,6
106,729,V,NorthernIowa,30,39,69,133.5,134,575,70.5
106,730,H,Creighton,29,37,66,11.5,12,-850,8
106,731,V,Villanova,35,41,89,6.5,6.5,-280,5
106,732,H,SetonHall,37,39,85,142.5,141.5,240,76
106,733,V,TCU,39,46,85,145,141.5,335,75.5
106,734,H,TexasTech,34,46,80,9,8.5,-420,7.5
106,735,V,IllinoisState,21,31,52,2.5,2.5,-135,3.5
106,736,H,Bradley,30,26,56,143,139.5,115,73
106,737,V,Alabama,29,30,59,149,147.5,1100,76
106,738,H,Clemson,33,33,66,15,15,-1700,8
106,739,V,Texas,31,30,61,4,4.5,-210,1.5
106,740,H,Arkansas,27,40,67,146,144,175,74.5
106,741,V,Purdue,33,31,64,2.5,2.5,-145,3.5
106,742,H,PennState,41,26,67,134,128.5,125,69.5
106,743,V,UTEP,24,49,73,146.5,145,318,74.5
106,744,H,NewMexico,27,33,60,8,8,-385,4
106,745,V,LSU,34,27,61,136.5,135.5,175,74.5
106,746,H,UtahU,43,48,91,4.5,5,-210,0.5
106,747,V,Siena,38,46,84,146,148,625,80
106,748,H,Kansas,51,40,91,12.5,12.5,-950,4
107,525,V,Louisville,32,39,71,10,11,-730,5
107,526,H,SouthFlorida,26,31,57,125.5,127,515,68
107,527,V,Harvard,33,49,82,146.5,144,1650,75
107,528,H,BostonCollege,27,43,70,18.5,17.5,-3300,12
107,529,V,Temple,32,35,67,9,9,-460,3
107,530,H,EasternMichigan,23,22,45,128.5,128,365,68
107,531,V,Delaware,24,37,61,140.5,140,205,72
107,532,H,Hofstra,32,34,66,3.5,6,-245,2
107,533,V,St.Bonaventure,34,44,78,4.5,3,-155,70.5
107,534,H,Fordham,25,40,65,134,134,135,0.5
107,535,V,Depaul,31,37,68,146.5,149.5,775,80
107,536,H,Syracuse,47,38,85,14,13,-1200,4
107,537,V,William&Mary,26,47,73,4,5,-205,5
107,538,H,NCWilmington,30,29,59,145,142,173,73
107,539,V,Northeastern,31,37,68,1.5,4.5,-205,62.5
107,540,H,GeorgiaState,18,36,54,112.5,114,173,1.5
107,541,V,JamesMadison,37,33,70,129,128.5,415,70
107,542,H,OldDominion,34,28,62,9.5,10,-525,8
107,543,V,NCCharlotte,35,36,71,156.5,151,150,79
107,544,H,Duquesne,35,41,76,3.5,3.5,-170,2.5
107,545,V,GeorgeMason,33,38,71,6,6.5,-285,2
107,546,H,TowsonState,22,37,59,131.5,130,243,69.5
107,547,V,Providence,42,45,87,136.5,140,158,76
107,548,H,Cincinnati,35,44,79,3,4,-180,3.5
107,549,V,Tulane,33,33,66,135.5,137,190,72.5
107,550,H,EastCarolina,31,38,69,7.5,5.5,-230,5
107,551,V,Michigan,22,37,72,6.5,8,-355,8
107,552,H,IndianaU,39,20,66,130,131,295,70
107,553,V,Marquette,37,44,81,9.5,8.5,-420,2.5
107,554,H,Rutgers,28,48,76,138,139.5,335,73.5
107,555,V,IndianaState,26,24,50,129,128.5,775,69.5
107,556,H,Drake,31,38,69,13.5,13.5,-1200,6.5
107,557,V,Tulsa,27,40,67,123,123.5,190,67.5
107,558,H,SoMississippi,34,24,58,6,5,-230,1
107,559,V,MissouriSt,27,28,61,122,123,270,66.5
107,560,H,Evansville,30,25,66,8,7,-330,3
107,561,V,SoIllinois,35,39,74,115.5,114.5,158,64.5
107,562,H,WichitaState,25,37,62,4.5,4,-180,4
107,563,V,Northwestern,21,24,45,118,117.5,265,64
107,564,H,Wisconsin,30,44,74,8,7.5,-325,2
107,565,V,Gonzaga,33,40,89,155.5,154,150,36.5
107,566,H,Tennessee,40,33,79,3,3.5,-170,pk
107,567,V,Marshall,28,29,57,144,143.5,2000,74.5
107,568,H,MemphisU,35,45,80,18.5,19.5,-4000,9
107,569,V,Davidson,24,43,67,153,155,1000,78.5
107,570,H,Duke,37,42,79,13,14.5,-1500,5
107,571,V,CollCharleston,41,29,70,170,170,5000,88.5
107,572,H,NorthCarolina,53,55,108,26,27,-12500,12.5
108,705,V,VaCommonwealth,35,40,75,3.5,3.5,-175,67.5
108,706,H,Drexel,28,18,46,130,125,155,pk
108,707,V,WesternKentucky,33,46,79,6.5,5.5,-250,6
108,708,H,FloridaIntl,36,45,81,130,129,210,70.5
108,709,V,MinnesotaU,20,32,52,122,121.5,105,1.5
108,710,H,Iowa,26,23,49,1.5,1.5,-125,63.5
108,711,V,WrightState,21,27,48,116,116.5,475,63
108,712,H,Butler,34,30,64,10.5,10.5,-650,2.5
108,713,V,IllinoisChicago,38,32,70,5,5.5,-255,1
108,714,H,YoungstownState,31,49,80,142,140,215,75
108,715,V,LoyolaChicago,26,24,50,117.5,119.5,650,66.5
108,716,H,ClevelandState,48,28,76,13.5,12.5,-1000,2.5
108,717,V,UtahState,18,32,50,6.5,7.5,-355,5.5
108,718,H,LouisianaTech,19,18,37,133,130.5,295,67.5
108,719,V,DetroitU,16,25,41,118.5,118,190,1.5
108,720,H,Valparaiso,31,33,64,5,5.5,-230,62.5
108,721,V,SouthAlabama,42,48,90,5.5,5.5,-250,2
108,722,H,ULMonroe,37,20,57,143.5,143.5,210,77.5
108,723,V,ULLafayette,21,37,58,1,1.5,-125,pk
108,724,H,NewOrleansU,20,41,61,126.5,128.5,105,67
108,725,V,FlaAtlantic,26,31,57,134,134.5,925,69.5
108,726,H,MiddleTennSt,22,37,59,13.5,14,-1400,10.5
108,727,V,SaintLouis,22,22,44,125,124,1050,66.5
108,728,H,Xavier,39,31,70,15,15,-1600,4.5
108,729,V,NorthTexas,44,25,77,149,146.5,160,78
108,730,H,ArkansasLR,42,27,78,3.5,4,-185,pk
108,731,V,Oregon,19,33,52,148.5,146.5,425,74.5
108,732,H,Arizona,30,37,67,11,10,-550,3.5
108,733,V,ArkansasState,42,23,75,1,109,-110,63
108,734,H,DenverU,37,28,73,108,pk,-110,2
108,735,V,Nevada,31,36,79,151,149.5,165,1
108,736,H,NewMexicoState,40,27,71,5,4,-190,78.5
108,737,V,SanJoseState,28,36,64,138,144,135,2
108,738,H,BoiseState,46,38,84,2.5,3,-155,77.5
108,739,V,CalRiverside,19,39,58,130.5,130.5,160,68
108,740,H,UCDavis,23,42,65,3.5,4,-185,0.5
108,741,V,Hawaii,24,23,47,128.5,128.5,270,67.5
108,742,H,IdahoU,30,37,67,7,7,-330,3
108,743,V,California,28,29,57,121.5,121,135,64.5
108,744,H,WashingtonState,26,24,50,1,3,-155,pk
108,745,V,CalIrvine,21,40,61,128.5,129,475,68
108,746,H,CalSantaBarb,33,35,68,10,10.5,-650,3
108,747,V,LongBeachState,32,42,74,129.5,129,260,71
108,748,H,Pacific,37,27,64,7.5,7.5,-320,3.5
108,749,V,OregonState,15,23,38,126,126,1200,62.5
108,750,H,ArizonaState,30,39,69,20,20,-1900,7.5
108,751,V,Stanford,49,34,83,148,150.5,245,82
108,752,H,WashingtonU,47,37,84,6.5,6.5,-290,5
108,753,V,CSFullerton,51,35,86,2.5,2,-135,pk
108,754,H,CalPolySLO,48,34,82,142,142,115,80.5
108,755,V,GeorgiaSouthern,31,44,75,3,1,-118,2.5
108,756,H,TheCitadel,41,43,84,138.5,137.5,-102,73.5
108,757,V,NCGreensboro,34,41,75,139,138.5,1250,74
108,758,H,WesternCarolina,38,42,80,16,16.5,-2000,8.5
108,759,V,Elon,27,25,52,143,137.5,275,73
108,760,H,AppalachianSt,38,38,76,7.5,7.5,-335,2
108,761,V,TennesseeTech,29,33,62,147,144.5,158,73.5
108,762,H,MoreheadState,30,34,64,3.5,3.5,-180,2
108,763,V,Wofford,32,37,69,147,144.5,270,77
108,764,H,TennesseeChat,42,24,66,6.5,7,-330,2.5
108,765,V,JacksonvilleSt,29,38,67,136.5,132,175,70.5
108,766,H,EasternKentucky,35,40,75,4.5,4.5,-210,1
108,767,V,Furman,28,32,60,114,117.5,350,65
108,768,H,Samford,31,40,71,9,8.5,-440,4
108,769,V,TennesseeState,31,40,71,138,138.5,475,74.5
108,770,H,MurrayState,35,40,75,11,10.5,-650,5.5
108,771,V,AustinPeay,46,39,85,158,155,230,82
108,772,H,TennMartin,30,46,76,4.5,6,-270,7
108,773,V,NorthernArizona,37,24,61,131,129,178,69
108,774,H,Montana,24,38,62,3,5,-215,6.5
108,775,V,SacramentoState,15,27,42,135,138,1150,70.5
108,776,H,MontanaState,30,31,61,15,15.5,-1800,5.5
108,777,V,IdahoState,25,40,65,127.5,127,120,66
108,778,H,E.Washington,27,44,71,3.5,2.5,-140,pk
108,779,V,WeberState,31,49,80,141,138.5,475,73
108,780,H,PortlandState,30,36,66,10.5,10.5,-650,7.5
109,825,V,WiscGreenBay,36,29,77,135.5,133.5,-120,70.5
109,826,H,WiscMilwaukee,25,40,75,2.5,pk,100,3
109,827,V,SanDiego,34,31,65,2,1.5,-130,69
109,828,H,SanFrancisco,25,25,50,133,130,110,1.5
109,829,V,SantaClara,29,33,62,137.5,134.5,775,70.5
109,830,H,SaintMarysCA,26,37,63,14.5,13,-1200,9.5
109,831,V,Fairfield,33,30,63,142,141,-110,73.5
109,832,H,LoyolaMaryland,26,34,60,1,pk,-110,2.5
109,833,V,Rider,40,41,81,150.5,152.5,575,81.5
109,834,H,Siena,41,50,91,12,12,-850,6
109,835,V,Niagara,36,26,62,13,14,-1300,4.5
109,836,H,St.Peter's,23,32,55,134,134,850,70
109,837,V,Marist,33,34,67,133.5,133.5,250,73
109,838,H,Manhattan,43,30,73,5.5,7.5,-300,2.5
109,839,V,Canisius,32,26,58,123,125.5,500,67
109,840,H,Iona,30,39,69,12,11,-700,7.5
110,513,V,GeorgiaTech,31,30,61,143,146,300,76
110,514,H,Maryland,26,42,68,8.5,8,-360,2.5
110,515,V,WestVirginia,31,22,53,141,139.5,100,73
110,516,H,Marquette,29,46,75,2,1.5,-120,pk
110,517,V,Hofstra,27,33,60,138,136,775,71
110,518,H,VaCommonwealth,28,40,68,13.5,13.5,-1200,8
110,519,V,Tennessee,36,50,86,7.5,8.5,-420,4.5
110,520,H,Georgia,32,45,77,148,147.5,335,77
110,521,V,NCState,17,34,51,144,141.5,575,72
110,522,H,Clemson,24,39,63,11.5,12,-850,5
110,523,V,Louisville,34,27,61,132,131.5,105,70
110,524,H,Villanova,26,34,60,2,1.5,-125,2.5
110,525,V,Kansas,18,44,62,145,145,220,2
110,526,H,MichiganState,37,38,75,7,6,-260,74.5
110,527,V,Providence,36,39,75,139,141,550,75
110,528,H,Georgetown,33,49,82,12,11.5,-800,8.5
110,529,V,Oklahoma,29,32,61,147.5,144,110,73.5
110,530,H,KansasState,26,27,53,pk,2,-130,0.5
110,531,V,TexasTech,29,32,61,161.5,162,775,82.5
110,532,H,Baylor,33,40,73,12.5,13,-1200,6.5
110,533,V,Buffalo,30,52,82,129.5,130.5,150,2.5
110,534,H,BowlingGreen,46,40,86,4,3.5,-170,71.5
110,535,V,SouthFlorida,39,41,80,128,128.5,240,70.5
110,536,H,Depaul,29,29,58,6.5,6.5,-280,6.5
110,537,V,Duke,19,47,66,9,9.5,-500,4.5
110,538,H,FloridaState,14,44,58,136.5,137.5,400,69.5
110,539,V,DetroitU,26,24,50,116,117.5,1460,63.5
110,540,H,Butler,22,32,54,20,18.5,-2800,11.5
110,541,V,SetonHall,42,37,79,154,158,1100,83.5
110,542,H,NotreDame,41,47,88,14.5,15,-1700,8.5
110,543,V,Vanderbilt,27,33,60,135,132.5,350,70
110,544,H,Kentucky,31,39,70,8.5,9,-440,4.5
110,545,V,Richmond,34,26,60,132,133.5,103,69.5
110,546,H,GeoWashington,14,34,48,1,1.5,-123,4.5
110,547,V,Oregon,25,33,58,139.5,138.5,1150,73.5
110,548,H,ArizonaState,41,35,76,16.5,15.5,-1800,5.5
110,549,V,OldDominion,21,32,53,126.5,126,205,66
110,550,H,GeorgeMason,26,35,61,6,5.5,-245,2.5
110,551,V,Missouri,18,33,51,2.5,3,-160,4
110,552,H,Nebraska,32,24,56,135.5,133.5,140,69
110,553,V,RhodeIsland,27,37,86,145,143.5,100,3.5
110,554,H,St.Josephs,44,20,92,1,1,-120,76.5
110,555,V,Nevada,24,43,67,4.5,5,-230,5
110,556,H,LouisianaTech,35,29,64,129.5,128,190,69
110,557,V,IndianaU,20,25,45,124.5,123,1460,65.5
110,558,H,Illinois,45,31,76,18,17,-2800,6
110,559,V,Rice,28,26,54,127.5,127.5,245,68
110,560,H,Tulane,28,37,65,6,6.5,-290,4
110,561,V,EastCarolina,33,31,64,147,144,345,76
110,562,H,Marshall,33,39,72,6.5,8.5,-430,5.5
110,563,V,Toledo,20,31,51,133.5,134,115,3
110,564,H,NoIllinois,41,34,75,1.5,2,-135,70.5
110,565,V,Towson,17,36,53,126.5,124.5,875,66
110,566,H,Northeastern,35,33,68,13.5,13.5,-1333,4
110,567,V,BYU,46,40,86,9.5,10,-610,2.5
110,568,H,ColoradoState,30,30,60,148.5,149.5,455,78.5
110,569,V,Drexel,30,23,53,114,1.5,-125,63
110,570,H,GeorgiaState,23,27,50,2.5,116,105,1.5
110,571,V,Duquesne,44,54,98,1,151.5,-115,81
110,572,H,St.Bonaventure,32,48,80,151.5,pk,-105,3
110,573,V,UtahU,26,37,63,128,127.5,160,69.5
110,574,H,SanDiegoState,33,39,72,3.5,4,-185,0.5
110,575,V,Virginia,33,42,75,138,138,270,75.5
110,576,H,VirginiaTech,40,38,78,7,7.5,-330,2.5
110,577,V,Akron,19,29,51,117,119.5,260,63
110,578,H,MiamiOhio,19,29,64,8.5,7,-320,4.5
110,579,V,IowaState,27,40,67,125,130,1250,69
110,580,H,Texas,33,42,75,14.5,16.5,-2000,8
110,581,V,OregonState,21,26,47,124.5,127.5,1100,67.5
110,582,H,Arizona,34,30,64,16,15.5,-1700,5.5
110,583,V,BallState,24,22,46,117,118.5,110,62.5
110,584,H,EasternMichigan,13,29,42,2.5,2,-130,3
110,585,V,Dayton,33,29,62,4.5,4.5,-210,pk
110,586,H,Massachusetts,35,40,75,129,135.5,175,72.5
110,587,V,Connecticut,38,43,81,9,8.5,-400,4
110,588,H,Cincinnati,34,38,72,140,138,325,74.5
110,589,V,UNLV,39,34,73,3.5,4,-175,pk
110,590,H,TCU,40,40,80,127.5,127.5,155,70.5
110,591,V,California,28,30,88,149.5,149.5,220,76.5
110,592,H,WashingtonU,32,26,85,5,6,-260,2
110,593,V,Mississippi,39,29,68,152,148,925,80
110,594,H,Florida,53,25,78,14,14.5,-1400,5
110,595,V,MemphisU,39,34,73,11.5,12.5,-1000,8
110,596,H,CentralFlorida,40,26,66,140.5,140.5,650,77
110,597,V,WesternKentucky,31,47,78,2.5,3.5,-170,1
110,598,H,FlaAtlantic,27,30,57,142.5,143,150,74
110,599,V,JamesMadison,29,45,74,125.5,125.5,125,67.5
110,600,H,William&Mary,29,36,65,1.5,2.5,-145,pk
110,601,V,Tulsa,37,28,65,136.5,134.5,140,70.5
110,602,H,Charlotte,24,26,50,3,3,-160,5
110,603,V,Delaware,42,30,72,6.5,5.5,-240,1.5
110,604,H,NCWilmington,34,41,75,157,159.5,200,83.5
110,605,V,Harvard,34,29,63,7.5,8,-370,4.5
110,606,H,Dartmouth,34,28,62,136,139.5,310,75
110,607,V,Auburn,28,28,56,146.5,144.5,225,74
110,608,H,SouthCarolina,30,38,68,7,6,-265,3
110,609,V,LoyolaChicago,28,40,68,135.5,135,110,69
110,610,H,YoungstownState,22,35,57,2.5,2,-130,3
110,611,V,IllinoisState,24,37,70,8.5,9.5,-550,NL
110,612,H,IndianaState,33,28,75,130.5,128,425,NL
110,613,V,MiamiFlorida,38,39,77,146,145.5,130,77.5
110,614,H,BostonCollege,33,38,71,2,2.5,-150,2.5
110,615,V,Syracuse,39,43,82,7,7,-310,4
110,616,H,Rutgers,38,28,66,143,146,255,79
110,617,V,IllinoisChicago,24,45,69,123,124,350,67
110,618,H,ClevelandState,39,40,79,8.5,8.5,-440,1.5
110,619,V,WrightState,28,36,64,1.5,1.5,-123,58.5
110,620,H,Valparaiso,19,29,48,109.5,112,103,1.5
110,621,V,PortlandU,26,24,50,141.5,138,2500,73
110,622,H,Gonzaga,34,33,67,23.5,21.5,-5000,10
110,623,V,FloridaIntl,22,41,63,123,123,1050,66.5
110,624,H,MiddleTennSt,33,35,68,15.5,14.5,-1600,5
110,625,V,Creighton,27,46,73,1.5,1,-118,pk
110,626,H,Bradley,26,38,64,139.5,139.5,-102,71.5
110,627,V,ArkansasState,29,30,83,139,139.5,140,72
110,628,H,NorthTexas,26,33,86,3.5,3,-160,0.5
110,629,V,ArkansasLR,33,29,62,1.5,1.5,-123,69
110,630,H,NewOrleansU,27,19,46,128.5,129,103,1
110,631,V,UTEP,31,43,74,1.5,5,-235,2
110,632,H,SMU,24,44,68,142.5,139.5,195,72
110,633,V,MississippiSt,34,36,70,149,145,190,75.5
110,634,H,Arkansas,32,24,56,6,5,-230,5
110,635,V,MissouriSt,27,37,64,117,116.5,240,0.5
110,636,H,NorthernIowa,41,37,78,6,6,-280,64.5
110,637,V,Evansville,35,28,63,125.5,125,160,69.5
110,638,H,SoIllinois,39,31,70,4,4,-185,1.5
110,639,V,UAB,25,31,56,143,146,155,1
110,640,H,HoustonU,35,40,75,2.5,3.5,-175,75
110,641,V,ULLafayette,48,35,83,147.5,147,105,80
110,642,H,Troy,42,39,81,1,1.5,-125,2.5
110,643,V,TexasA&M,32,29,61,146,145,250,76.5
110,644,H,OklahomaState,36,36,72,7,6.5,-300,3
110,645,V,UtahState,38,39,77,147.5,143,-110,76.5
110,646,H,NewMexicoState,34,33,67,1,pk,-110,0.5
110,647,V,Hawaii,23,26,49,137,139.5,400,72.5
110,648,H,BoiseState,33,21,54,10,9,-500,3
110,649,V,AirForce,20,33,53,119,119,775,64
110,650,H,NewMexico,41,37,78,14.5,14,-1200,3.5
110,651,V,LongBeachState,52,34,86,142.5,145.5,-103,78
110,652,H,UCDavis,30,48,78,1.5,1,-117,4.5
110,653,V,SanJoseState,35,28,71,135,138.5,173,76
110,654,H,FresnoState,44,19,68,5.5,4.5,-205,pk
110,655,V,CSFullerton,30,32,62,146,145.5,205,76.5
110,656,H,CalSantaBarb,37,21,58,5,5.5,-245,1
110,657,V,Stanford,30,24,54,118.5,121.5,135,65
110,658,H,WashingtonState,22,33,55,2,3,-155,3
110,659,V,CalIrvine,36,44,80,130,132.5,150,71
110,660,H,CalPolySLO,32,31,63,2.5,3.5,-170,1.5
110,661,V,CalRiverside,30,23,53,116.5,119.5,360,64.5
110,662,H,Pacific,37,39,76,8.5,9,-450,3
110,663,V,LoyolaMarymount,27,30,57,132,132,300,71
110,664,H,Pepperdine,36,23,59,7.5,7.5,-360,3
110,665,V,AustinPeay,30,28,58,150.5,148,210,75.5
110,666,H,MurrayState,27,30,57,5,5.5,-250,5
110,667,V,Wofford,36,24,60,119,118.5,110,65.5
110,668,H,Samford,22,29,51,1,1.5,-130,4.5
110,669,V,NCGreensboro,31,42,85,142.5,142.5,775,73.5
110,670,H,AppalachianSt,30,43,83,14.5,13.5,-1200,9
110,671,V,GeorgiaSouthern,41,46,87,156,156,600,83
110,672,H,CollCharleston,52,48,100,11,12,-900,4
110,673,V,JacksonvilleSt,31,30,61,3.5,135.5,150,72
110,674,H,MoreheadState,29,47,76,138,3.5,-170,3.5
110,675,V,TennesseeTech,30,50,80,145,142.5,205,75
110,676,H,EasternKentucky,32,53,85,5,5.5,-245,3.5
110,677,V,Furman,26,20,46,141.5,141,700,73.5
110,678,H,TennesseeChat,33,40,73,13.5,13,-1100,6
110,679,V,Davidson,43,41,84,16.5,16.5,-2000,7.5
110,680,H,TheCitadel,35,34,69,146,143,1250,77
110,681,V,Elon,35,32,67,140.5,135,450,73
110,682,H,WesternCarolina,38,36,74,10.5,10,-600,5
110,683,V,TennesseeState,27,38,65,150,153,425,77.5
110,684,H,TennMartin,26,52,78,7.5,9.5,-550,6.5
110,685,V,EasternIllinois,36,47,83,2.5,3,-150,76
110,686,H,SEMissouriSt,28,35,63,144.5,145,130,0.5
110,687,V,SacramentoState,25,38,63,126.5,126.5,1315,68.5
110,688,H,Montana,41,39,80,16,17.5,-2200,6
110,689,V,NorthernArizona,39,29,68,134,137.5,135,76
110,690,H,MontanaState,42,32,74,2.5,3,-155,0.5
110,691,V,IdahoState,24,34,58,135.5,135,525,72
110,692,H,PortlandState,38,47,85,11.5,11.5,-750,2.5
111,815,V,Wisconsin,26,26,52,123,124,215,66.5
111,816,H,Purdue,32,33,65,5.5,6,-255,2
111,817,V,Iowa,16,33,49,120.5,121,275,0.5
111,818,H,Michigan,32,32,64,7.5,7.5,-335,63.5
111,819,V,St.Johns,36,31,67,132,130.5,1750,72
111,820,H,Pittsburgh,41,49,90,19.5,19.5,-3500,10
111,821,V,Xavier,45,41,86,18.5,17.5,-2300,6.5
111,822,H,Fordham,30,30,60,131.5,129.5,1350,70.5
111,823,V,PennState,30,29,59,132.5,132,250,72.5
111,824,H,MinnesotaU,40,39,79,7,6.5,-300,1
111,825,V,Temple,43,32,75,1.5,2.5,-140,75
111,826,H,LaSalle,36,32,68,137.5,141,120,0.5
111,827,V,KentState,30,35,65,136,136.5,120,71.5
111,828,H,Ohio,26,45,71,3,2.5,-140,1.5
111,829,V,ULMonroe,24,23,47,120,118,450,63
111,830,H,DenverU,23,35,58,9.5,10,-600,7
111,831,V,LSU,24,35,59,138.5,139.5,135,pk
111,832,H,Alabama,30,35,65,3.5,3,-155,72
111,833,V,SanDiego,17,38,55,118.5,119,100,1.5
111,834,H,SantaClara,23,27,50,1,1,-120,62.5
111,835,V,WesternMichigan,33,39,72,129,1.5,-125,69.5
111,836,H,CentralMichigan,26,37,63,1,131,105,1.5
111,837,V,WichitaState,40,29,69,123.5,124,320,69.5
111,838,H,Drake,36,38,74,11,8,-400,7
111,839,V,NorthCarolina,44,45,89,5.5,6.5,-300,4.5
111,840,H,WakeForest,44,48,92,171,173,250,90.5
111,841,V,SaintMarysCA,35,31,66,10,9,-525,2.5
111,842,H,SanFrancisco,22,32,54,143.5,146,400,75
111,843,V,UCLA,33,31,64,2.5,2.5,-145,2
111,844,H,USC,31,29,60,130,127,125,67.5
111,845,V,Iona,30,39,69,132.5,134.5,160,72.5
111,846,H,Rider,35,35,70,5.5,4,-190,1
111,847,V,LoyolaMaryland,22,37,59,3,2.5,-140,0.5
111,848,H,St.Peter's,25,36,61,124.5,126,120,66
111,849,V,Canisius,28,32,60,129.5,128.5,775,68.5
111,850,H,Fairfield,31,32,63,12.5,13.5,-1200,7.5
111,851,V,WeberState,38,39,77,1,132,-110,72
111,852,H,E.Washington,33,36,69,133,pk,-110,2
111,853,V,Siena,31,37,68,6.5,6,-260,2
111,854,H,Manhattan,25,39,64,146.5,147,220,76
111,855,V,Niagara,23,45,68,7.5,9,-425,9
111,856,H,Marist,42,44,86,141.5,143,335,75
112,713,V,NotreDame,38,33,73,146,148.5,230,80.5
112,714,H,Louisville,41,30,87,6.5,6.5,-270,3
112,715,V,Texas,27,36,63,139,137.5,170,1.5
112,716,H,Oklahoma,38,40,78,3.5,4.5,-200,72
112,717,V,Samford,34,40,74,136,131.5,800,71.5
112,718,H,CollCharleston,42,39,81,15,14,-1250,6
112,719,V,TennesseeChat,36,40,76,3,2.5,-140,2
112,720,H,TheCitadel,37,33,70,141.5,141.5,120,76.5
112,721,V,Davidson,33,37,70,11,11.5,-800,6
112,722,H,AppalachianSt,30,22,52,155.5,151.5,600,78
112,723,V,TennMartin,40,41,81,10,12,-900,4
112,724,H,SEMissouriSt,27,40,67,155,153,650,79
113,515,V,Buffalo,35,28,63,126,128,178,70
113,516,H,Akron,33,28,61,6,5,-215,5
113,517,V,IndianaU,28,25,53,123,123.5,1050,68
113,518,H,OhioState,44,33,77,17,15.5,-1600,5
113,519,V,Bradley,28,35,63,2,3,-160,67.5
113,520,H,IndianaState,22,30,52,127.5,131,140,pk
113,521,V,FloridaState,35,43,78,126.5,126.5,150,69
113,522,H,NCState,32,33,65,4.5,3.5,-170,0.5
113,523,V,NoIllinois,34,20,54,125.5,127.5,220,69
113,524,H,BallState,27,33,60,4,5.5,-260,4.5
113,525,V,CentralMichigan,32,27,77,124,124.5,158,67.5
113,526,H,EasternMichigan,28,31,84,4,4,-180,1.5
113,527,V,MemphisU,30,25,55,4,6,-280,2.5
113,528,H,Tulsa,26,28,54,131.5,133,240,70
113,529,V,KansasState,24,47,71,143,142.5,235,1
113,530,H,Kansas,37,50,87,8,6,-275,74
113,531,V,CentralFlorida,31,21,52,140,141,475,73
113,532,H,UAB,24,36,60,9.5,10,-650,4.5
113,533,V,NorthernIowa,28,30,58,128,131,158,68
113,534,H,Evansville,20,27,47,4,4,-180,5
113,535,V,Kentucky,41,49,90,153.5,152.5,210,80.5
113,536,H,Tennessee,37,35,72,6.5,5.5,-250,1.5
113,537,V,GeorgiaState,34,22,56,116.5,120.5,700,66.5
113,538,H,OldDominion,36,37,73,12,13,-1100,7
113,539,V,TCU,21,40,61,142.5,140,775,72.5
113,540,H,BYU,42,31,73,14.5,14,-1200,3.5
113,541,V,SacramentoState,38,35,73,140,139.5,1175,76.5
113,542,H,NorthernColorado,48,43,91,14.5,16,-1850,7
114,723,V,MichiganState,42,36,78,5,6,-250,72
114,724,H,PennState,29,44,73,139,135,210,pk
114,725,V,SouthFlorida,37,25,62,130.5,131.5,2200,72
114,726,H,Pittsburgh,41,34,75,20.5,21,-4400,10.5
114,727,V,Duke,31,39,70,11,12,-900,6.5
114,728,H,GeorgiaTech,28,28,56,146,149,600,77
114,729,V,Ohio,29,37,66,121.5,122,350,65
114,730,H,MiamiOhio,26,36,62,10,9,-440,6.5
114,731,V,Hofstra,22,30,52,122,122.5,155,1.5
114,732,H,Drexel,36,34,70,4.5,4,-175,66.5
114,733,V,Richmond,21,27,48,131,131.5,305,0.5
114,734,H,VirginiaTech,41,21,62,8,8,-365,70
114,735,V,St.Josephs,27,35,62,4,4.5,-195,1
114,736,H,St.Bonaventure,22,29,51,135,137,168,71
114,737,V,VaCommonwealth,37,41,78,9,9,-460,4
114,738,H,Towson,32,39,71,136.5,136,365,72.5
114,739,V,Temple,42,36,78,10.5,9,-450,1.5
114,740,H,Pennsylvania,24,29,53,138.5,139,360,73
114,741,V,GeoWashington,41,42,83,143.5,146,488,79
114,742,H,Duquesne,34,54,88,10.5,10.5,-675,10
114,743,V,BowlingGreen,33,15,48,133,135,260,71.5
114,744,H,KentState,33,39,72,6.5,7.5,-320,5
114,745,V,NCWilmington,23,35,58,153,153.5,1050,77.5
114,746,H,JamesMadison,35,44,79,16.5,15,-1600,5
114,747,V,Toledo,21,31,52,124.5,124.5,450,66
114,748,H,WesternMichigan,35,35,70,11,9.5,-600,2.5
114,749,V,GeorgeMason,29,32,61,6,4,-185,1.5
114,750,H,William&Mary,26,31,57,120,122.5,160,67
114,751,V,LaSalle,28,40,68,145,145,175,73.5
114,752,H,Charlotte,24,37,61,5,4.5,-210,1.5
114,753,V,Fordham,33,38,71,124,125.5,2050,68
114,754,H,Dayton,36,36,72,21,21,-4100,10
114,755,V,Rutgers,36,23,59,130,129.5,365,70
114,756,H,Cincinnati,29,42,71,8,9,-460,4.5
114,757,V,Syracuse,32,42,74,142.5,143,240,1.5
114,758,H,Georgetown,50,38,88,6,6.5,-280,77.5
114,759,V,WestVirginia,34,53,87,13,15.5,-1500,6
114,760,H,Marshall,23,53,76,135,136,1000,71
